"Date","Brazil_YoY","Canada_YoY","China_YoY","Euro Area_YoY","France_YoY","Germany_YoY","Italy_YoY","Japan_YoY","Spain_YoY","Sweden_YoY","United Kingdom_YoY","United States_YoY"
2023-04-01,4.51149662,3.47344192,0.57779532,6.56569977,5.22058971,7.19326995,7.05159708,3.41450486,2.47674982,10.18640153,8.95045465,4.63332692
2023-04-02,4.51149662,3.47344192,0.57779532,6.56569977,5.22058971,7.19326995,7.05159708,3.41450486,2.47674982,10.18640153,8.95045465,4.63332692
2023-04-03,4.65614741,3.54649695,0.57779532,6.54894774,5.22058971,7.19326995,7.05159708,3.4095354,2.47674982,10.19732932,9.05741368,4.84728351
2023-04-04,4.63827659,3.86482543,0.57779532,6.50972379,5.26600368,7.24309218,7.05345619,3.4095354,2.48480916,10.19607532,9.12555183,4.96794144
2023-04-05,4.63827659,3.99447841,0.50949142,6.52650862,5.26600368,7.24309218,7.05345619,3.41571734,2.48480916,10.19607532,9.12555183,4.96794144
2023-04-06,4.63827659,3.99447841,0.50949142,6.94916982,5.55918808,7.49969306,7.14823506,3.35702015,2.59312435,10.24244442,9.17556065,5.11661251
2023-04-07,4.63827659,4.05230875,0.50955915,6.97688356,5.55918808,7.4969311,7.14823506,3.35702015,2.59312435,10.24244442,9.20922044,5.1186545
2023-04-08,4.63827659,4.05230875,0.50955915,6.97688356,5.55918808,7.4969311,7.14823506,3.35702015,2.59312435,10.24244442,9.20922044,5.1186545
2023-04-09,4.63827659,4.05230875,0.50955915,6.97688356,5.55918808,7.4969311,7.14823506,3.35702015,2.59312435,10.24244442,9.20922044,5.1186545
2023-04-10,4.6924082,3.98459013,0.44327739,6.91822378,5.55918808,7.4969311,7.14823506,3.4098083,2.59312435,10.21635271,9.24495089,4.97862315
2023-04-11,4.71823663,4.07493839,0.50082923,6.91099922,5.62003938,7.58003326,7.15669711,3.4098083,2.59312435,10.22714573,9.24495089,5.17806403
2023-04-12,4.71823663,4.13458433,0.46966029,6.83669581,5.62003938,7.57230083,7.15669711,3.34181228,2.59312435,10.11018874,9.17588851,5.32494801
2023-04-13,4.71823663,4.13458433,0.46966029,6.94215469,5.70258516,7.56415441,7.15686411,3.34181228,2.70619161,10.16094877,9.17912459,5.37705773
2023-04-14,4.71823663,4.11397071,0.48468733,6.93379342,5.71332673,7.53972795,7.10319216,3.34181228,2.59145969,9.94006662,9.09747016,5.37565483
2023-04-15,4.71823663,4.11397071,0.48468733,6.93379342,5.71332673,7.53972795,7.10319216,3.34181228,2.59145969,9.94006662,9.09747016,5.37565483
2023-04-16,4.71823663,4.11397071,0.48468733,6.93379342,5.71332673,7.53972795,7.10319216,3.34181228,2.59145969,9.94006662,9.09747016,5.37565483
2023-04-17,4.54815742,4.14514773,0.48468733,6.89523967,5.71332673,7.53972795,7.10319216,3.35994875,2.59145969,9.94006662,9.12565268,5.27398985
2023-04-18,4.41173957,4.30393836,0.48468733,6.84926039,5.74956598,7.58986893,7.00679789,3.35994875,2.58500244,9.91950353,9.12618051,5.29788022
2023-04-19,4.41173957,4.0562638,0.42849852,6.85800566,5.74956598,7.58986893,7.00679789,3.36335665,2.58500244,9.95874624,9.57383662,5.29788022
2023-04-20,4.41173957,4.0562638,0.42849852,6.68272467,5.64849153,7.38262408,6.95206139,3.36335665,2.50088137,9.93515669,9.57383662,5.24278061
2023-04-21,4.41173957,4.06164373,0.53512549,6.71031518,5.64849153,7.38246803,6.95206139,3.36725887,2.50088137,9.94160478,9.60600022,5.24278061
2023-04-22,4.41173957,4.06164373,0.53512549,6.71031518,5.64849153,7.38246803,6.95206139,3.36725887,2.50088137,9.94160478,9.60600022,5.24278061
2023-04-23,4.41173957,4.06164373,0.53512549,6.71031518,5.64849153,7.38246803,6.95206139,3.36725887,2.50088137,9.94160478,9.60600022,5.24278061
2023-04-24,4.49295782,4.05375362,0.53512549,6.75376589,5.64849153,7.38246803,6.95206139,3.38978096,2.50088137,9.94160478,9.64470286,5.23418776
2023-04-25,4.49390817,4.07693148,0.53512549,6.72485269,5.65912322,7.39829454,6.95070243,3.38978096,2.48706459,9.89299798,9.63081975,5.10597193
2023-04-26,4.66618757,3.91385225,0.51148599,6.72485269,5.65912322,7.39709997,6.95070243,3.39505959,2.48706459,9.84378485,9.63081975,5.10597193
2023-04-27,4.66618757,3.91385225,0.47076354,6.37097447,5.46789013,7.00539843,6.82814169,3.39505959,2.38854857,9.66686859,9.63081975,5.11215461
2023-04-28,4.4315526,3.93364284,0.47614,6.77184894,5.46789013,7.00539843,7.11092003,3.39679077,2.38854857,9.91468341,9.71362148,5.11206579
2023-04-29,4.4315526,3.93364284,0.47614,6.77184894,5.46789013,7.00539843,7.11092003,3.39679077,2.38854857,9.91468341,9.71362148,5.11206579
2023-04-30,4.4315526,3.93364284,0.47614,6.77184894,5.46789013,7.00539843,7.11092003,3.39679077,2.38854857,9.91468341,9.71362148,5.11206579
2023-05-01,4.40697766,3.60343984,0.41860612,6.63722991,5.82234924,6.94757428,6.93228813,3.45911195,3.98109393,9.5814842,9.5608723,5.02376076
2023-05-02,4.41959802,3.52369196,0.41860612,6.88460675,5.84543576,7.00386231,8.21998495,3.45911195,4.15778978,9.87044341,9.86297288,4.66093232
2023-05-03,4.41959802,2.75041447,0.41860612,6.83044983,5.84543576,7.00386231,8.21998495,3.45911195,4.15778978,9.87044341,9.83771869,4.66093232
2023-05-04,4.41959802,2.75041447,0.41860612,6.5764384,5.80794405,6.88993289,8.17096995,3.45911195,4.09058965,9.83477239,9.8341747,4.65527142
2023-05-05,4.41959802,2.85425684,0.3607712,6.55878881,5.80794405,6.88863444,8.17096995,3.45911195,4.09058965,9.83477239,9.80674899,4.65640729
2023-05-06,4.41959802,2.85425684,0.3607712,6.55878881,5.80794405,6.88863444,8.17096995,3.45911195,4.09058965,9.83477239,9.80674899,4.65640729
2023-05-07,4.41959802,2.85425684,0.3607712,6.55878881,5.80794405,6.88863444,8.17096995,3.45911195,4.09058965,9.83477239,9.80674899,4.65640729
2023-05-08,4.29770113,2.91117169,0.3607712,6.47816631,5.80794405,6.88863444,8.17096995,3.38193088,4.09058965,9.80400714,9.80441964,4.67813623
2023-05-09,4.25382732,3.20836339,0.3607712,6.47816631,5.76461727,6.8344457,8.16106929,3.38193088,4.07675974,9.78815255,9.79495902,4.46908007
2023-05-10,4.25382732,3.15308257,0.3197401,6.41067166,5.76461727,6.83537377,8.16918563,3.40396024,4.07675974,9.82038523,9.73341475,4.49697524
2023-05-11,4.25382732,3.15308257,0.18293235,6.162579,5.6224449,6.67723451,8.117252,3.40396024,3.92964209,9.8153651,9.72791227,4.44203135
2023-05-12,4.0106997,3.23922063,0.18293235,6.20192362,5.60479059,6.67820488,8.1148893,3.40396024,3.96220072,9.8153651,9.64329228,4.45281259
2023-05-13,4.0106997,3.23922063,0.18293235,6.20192362,5.60479059,6.67820488,8.1148893,3.40396024,3.96220072,9.8153651,9.64329228,4.45281259
2023-05-14,4.0106997,3.23922063,0.18293235,6.20192362,5.60479059,6.67820488,8.1148893,3.40396024,3.96220072,9.8153651,9.64329228,4.45281259
2023-05-15,3.95398562,3.30549939,0.18293235,6.25781502,5.60479059,6.67820488,8.1148893,3.19443289,3.96220072,10.25694588,9.67198609,4.5244373
2023-05-16,3.80254643,3.3883016,0.18293235,6.1500685,5.54679721,6.59476698,8.01469079,3.19443289,3.95252281,10.24974279,9.6068843,4.47017737
2023-05-17,3.80254643,3.85324286,0.12364561,6.33507563,5.54679721,6.59476698,8.01469079,3.19707137,3.95252281,10.25185732,9.61122739,4.47131736
2023-05-18,3.80254643,3.85324286,0.12364561,6.5105393,5.56528992,6.73068246,7.99601473,3.19707137,3.92648944,10.24873257,9.61122739,4.47087707
2023-05-19,3.80254643,3.85471501,0.1245628,6.50420475,5.56528992,6.7062883,7.85747295,3.51808968,3.92648944,10.24873257,9.62905966,4.47087707
2023-05-20,3.80254643,3.85471501,0.1245628,6.50420475,5.56528992,6.7062883,7.85747295,3.51808968,3.92648944,10.24873257,9.62905966,4.47087707
2023-05-21,3.80254643,3.85471501,0.1245628,6.50420475,5.56528992,6.7062883,7.85747295,3.51808968,3.92648944,10.24873257,9.62905966,4.47087707
2023-05-22,3.80494725,3.91625971,0.0721135,6.56440086,5.56528992,6.7062883,7.85747295,3.5305428,3.92648944,10.25226375,9.604158,4.43984795
2023-05-23,3.74832886,3.91752474,0.0721135,6.35374771,5.52451224,6.64163251,7.85726406,3.5305428,3.92571733,10.24972253,9.52670375,4.45841417
2023-05-24,3.74832886,4.04057464,0.06280856,6.35374771,5.52451224,6.64163251,7.85726406,3.53943332,3.92571733,10.21049315,8.44786476,4.45847435
2023-05-25,3.74832886,4.04057464,0.06280856,6.4972891,5.51949111,6.73151655,7.85161614,3.53943332,3.88098696,10.23123661,8.44786476,4.45420639
2023-05-26,3.74832886,4.02277217,0.06344469,6.54335671,5.51949111,6.73454652,7.85161614,3.53943332,3.88098696,10.22962249,8.47245817,4.4540461
2023-05-27,3.74832886,4.02277217,0.06344469,6.54335671,5.51949111,6.73454652,7.85161614,3.53943332,3.88098696,10.22962249,8.47245817,4.4540461
2023-05-28,3.74832886,4.02277217,0.06344469,6.54335671,5.51949111,6.73454652,7.85161614,3.53943332,3.88098696,10.22962249,8.47245817,4.4540461
2023-05-29,3.73159853,4.05777964,0.05082342,6.58533534,5.51949111,6.73454652,7.85161614,3.53840263,3.88098696,10.25083465,8.49496212,4.44462172
2023-05-30,3.65846097,4.05936131,0.04094159,6.45868529,5.47975609,6.70134952,7.75135811,3.53840263,3.88098696,10.19701294,8.48851283,4.44462172
2023-05-31,3.70085922,3.98270625,0.01763491,6.27859986,5.47975609,6.70134952,7.75135811,3.54555176,3.88098696,10.01151068,8.29058537,4.45405967
2023-06-01,3.36497098,4.10934014,-0.1189428,5.808462,4.86024867,5.85180205,7.25290243,3.51940158,2.81167281,9.36313482,7.9997919,4.46893717
2023-06-02,3.36497098,4.0556402,-0.16207157,5.80601185,4.86465684,5.85216892,7.25290243,3.51940158,2.79970963,9.34779009,7.9819492,4.43971336
2023-06-03,3.36497098,4.0556402,-0.16207157,5.80601185,4.86465684,5.85216892,7.25290243,3.51940158,2.79970963,9.34779009,7.9819492,4.43971336
2023-06-04,3.36497098,4.0556402,-0.16207157,5.80601185,4.86465684,5.85216892,7.25290243,3.51940158,2.79970963,9.34779009,7.9819492,4.43971336
2023-06-05,3.3186766,3.98507862,-0.16207157,5.7619488,4.86465684,5.85216892,7.25290243,3.57353416,2.79970963,9.32770989,8.01548121,4.48119643
2023-06-06,3.28212652,3.69318284,-0.16207157,5.72637137,4.80092185,5.75496998,7.23389803,3.57353416,2.82874847,9.28751774,7.96656276,4.03933404
2023-06-07,3.59976007,3.51811902,-0.16293905,5.72637137,4.80092185,5.75496998,7.23389803,3.57053611,2.82874847,9.28751774,7.93010431,4.03933404
2023-06-08,3.59976007,3.51811902,-0.16293905,5.56365657,4.71073833,5.66488024,7.18062286,3.51045023,2.74546071,9.25313898,7.93010431,4.01910556
2023-06-09,3.59976007,3.56622823,0.13307433,5.56365657,4.71073833,5.66488024,7.18062286,3.51045023,2.74546071,9.25313898,7.93010431,4.01910556
2023-06-10,3.59976007,3.56622823,0.13307433,5.56365657,4.71073833,5.66488024,7.18062286,3.51045023,2.74546071,9.25313898,7.93010431,4.01910556
2023-06-11,3.59976007,3.56622823,0.13307433,5.56365657,4.71073833,5.66488024,7.18062286,3.51045023,2.74546071,9.25313898,7.93010431,4.01910556
2023-06-12,3.51691698,3.55678496,0.13811357,5.53876286,4.71073833,5.66245543,7.18062286,3.58422157,2.74546071,9.23101971,7.88154776,4.03354377
2023-06-13,3.45168731,3.65378378,0.13811357,5.53365528,4.70901534,5.6475597,7.15857607,3.58422157,2.71480227,9.12029138,7.74584519,3.77029105
2023-06-14,3.49102501,3.59245245,0.10850377,5.53365528,4.70901534,5.6475597,7.15857607,3.58422208,2.71480227,9.06785511,7.74584519,3.77029105
2023-06-15,3.49102501,3.59245245,0.10850377,5.41829565,4.68036836,5.56464575,7.07588868,3.58422208,2.59886157,9.05399413,7.70335761,3.74490005
2023-06-16,3.49102501,3.61810683,0.10869998,5.40693611,4.68036836,5.56464575,7.07588868,3.58422208,2.59886157,9.05399413,7.70978459,3.74490005
2023-06-17,3.49102501,3.61810683,0.10869998,5.40693611,4.68036836,5.56464575,7.07588868,3.58422208,2.59886157,9.05399413,7.70978459,3.74490005
2023-06-18,3.49102501,3.61810683,0.10869998,5.40693611,4.68036836,5.56464575,7.07588868,3.58422208,2.59886157,9.05399413,7.70978459,3.74490005
2023-06-19,3.26398731,3.57307454,0.08589513,5.3054019,4.68036836,5.56625369,7.07588868,3.56847846,2.59886157,9.02430643,7.68751535,3.77217038
2023-06-20,3.25319534,3.57448278,0.08589513,5.3433371,4.68036836,5.56383999,7.04236488,3.56847846,2.59886157,9.02430643,7.65564549,3.77217038
2023-06-21,3.25319534,3.6612654,0.04571259,5.3433371,4.69767973,5.58260487,7.04096949,3.56665048,2.59335543,9.06697664,8.24675909,3.7347495
2023-06-22,3.25319534,3.70346412,0.04571259,5.26900521,4.67250733,5.52242407,7.0142403,3.56665048,2.56080596,9.06697664,8.24675909,3.73482758
2023-06-23,3.25319534,3.70346412,0.03505735,5.31604147,4.70406416,5.52682421,7.0142403,3.30652911,2.59418246,9.08154319,8.28994831,3.79152712
2023-06-24,3.25319534,3.70346412,0.03505735,5.31604147,4.70406416,5.52682421,7.0142403,3.30652911,2.59418246,9.08154319,8.28994831,3.79152712
2023-06-25,3.25319534,3.70346412,0.03505735,5.31604147,4.70406416,5.52682421,7.0142403,3.30652911,2.59418246,9.08154319,8.28994831,3.79152712
2023-06-26,3.33301076,3.73348271,0.03505735,5.40356753,4.70406416,5.52682421,7.0142403,3.31479128,2.61278988,9.08154319,8.30085471,3.90724907
2023-06-27,3.0926911,3.13812222,0.03505735,5.43744226,4.75149064,5.58267331,7.01782736,3.31479128,2.61772061,9.05722112,8.31348431,3.81716142
2023-06-28,3.10662815,3.13278721,0.02009639,5.2143169,4.65585117,5.33403656,7.01782736,3.31689013,2.34489963,9.01856101,8.1539311,3.81716142
2023-06-29,3.09570308,3.13278721,-0.0111083,5.34399782,4.57871078,5.33403656,7.01782736,3.31689013,2.34489963,8.88523423,8.19337792,3.8052627
2023-06-30,3.09570308,3.13405416,-0.01054005,5.34399782,4.57871078,5.33403656,7.01782736,3.31802374,2.34489963,8.81836664,8.11900385,3.80545498
2023-07-01,2.72299329,3.17421154,-0.15955147,5.32901852,4.27836559,6.10466745,5.84012509,3.35788094,1.44437062,8.29535663,7.75562056,3.91474868
2023-07-02,2.72299329,3.17421154,-0.15955147,5.32901852,4.27836559,6.10466745,5.84012509,3.35788094,1.44437062,8.29535663,7.75562056,3.91474868
2023-07-03,2.58641485,3.12944041,-0.12623263,5.37544084,4.27836559,6.10435163,5.84012509,3.39329594,1.44437062,8.29535663,7.88173451,3.9988783
2023-07-04,2.57872674,3.14663361,-0.12623263,5.384923,4.29473881,6.1230887,5.85044055,3.39329594,1.45886108,8.30746283,7.89867786,3.95017716
2023-07-05,2.57872674,3.37925838,-0.06017618,5.39046186,4.29473881,6.1230887,5.85044055,3.41963586,1.45886108,8.30746283,7.8885924,3.95060254
2023-07-06,2.57872674,3.37925838,-0.06017618,5.47648534,4.31822774,6.19528394,5.85749876,3.41963586,1.47575735,8.32675209,7.8885924,3.94832003
2023-07-07,2.57872674,3.40774688,-0.05841867,5.48426407,4.31620881,6.19528394,5.85749876,3.36756303,1.47336358,8.34271967,7.91728856,3.93810784
2023-07-08,2.57872674,3.40774688,-0.05841867,5.48426407,4.31620881,6.19528394,5.85749876,3.36756303,1.47336358,8.34271967,7.91728856,3.93810784
2023-07-09,2.57872674,3.40774688,-0.05841867,5.48426407,4.31620881,6.19528394,5.85749876,3.36756303,1.47336358,8.34271967,7.91728856,3.93810784
2023-07-10,2.49867197,3.40886905,0.0535355,5.63004932,4.31620881,6.19528394,5.85749876,3.40824217,1.47336358,8.34271967,7.99743534,4.128156
2023-07-11,2.84711775,3.36834782,0.0535355,5.57151587,4.35748888,6.25851452,5.91098554,3.40824217,1.49841508,8.36277577,7.98948846,4.14205284
2023-07-12,2.84711775,3.50707691,0.03168481,5.56593452,4.35748888,6.25147387,5.91098554,3.15140563,1.46321113,8.22571267,7.9037435,3.28116158
2023-07-13,2.84711775,3.50707691,0.03168481,5.70989975,4.43971241,6.3309502,5.92881632,3.15140563,1.57083948,8.26011397,7.85861977,3.31895845
2023-07-14,2.84711775,3.51154642,0.03282875,5.69810309,4.43971241,6.32992842,5.92881632,3.15140563,1.57083948,8.80490427,7.85861977,3.31801659
2023-07-15,2.84711775,3.51154642,0.03282875,5.69810309,4.43971241,6.32992842,5.92881632,3.15140563,1.57083948,8.80490427,7.85861977,3.31801659
2023-07-16,2.84711775,3.51154642,0.03282875,5.69810309,4.43971241,6.32992842,5.92881632,3.15140563,1.57083948,8.80490427,7.85861977,3.31801659
2023-07-17,2.83961565,3.44507745,0.07189344,5.73870212,4.43971241,6.32992842,5.92881632,3.14975926,1.57083948,8.80490427,7.82691844,3.2938886
2023-07-18,3.06264552,3.14170451,0.07189344,5.71187542,4.49185846,6.3927728,5.95084673,3.14975926,1.59991437,8.81870968,7.85098695,3.38130097
2023-07-19,3.06264552,3.2298755,0.03497088,5.72214845,4.49185846,6.3927728,5.95084673,3.14975926,1.59991437,8.81884015,7.6532584,3.38130097
2023-07-20,3.06264552,3.2298755,0.03497088,5.81604459,4.52103413,6.39981995,6.05205348,3.15894726,1.67691802,8.80261272,7.6532584,3.40130507
2023-07-21,3.06264552,3.24073753,0.05335007,5.78713486,4.52103413,6.39685672,6.05205348,3.31556103,1.67691802,8.79147404,7.61996308,3.40130507
2023-07-22,3.06264552,3.24073753,0.05335007,5.78713486,4.52103413,6.39685672,6.05205348,3.31556103,1.67691802,8.79147404,7.61996308,3.40130507
2023-07-23,3.06264552,3.24073753,0.05335007,5.78713486,4.52103413,6.39685672,6.05205348,3.31556103,1.67691802,8.79147404,7.61996308,3.40130507
2023-07-24,3.03803107,3.23772461,0.05335007,5.7089026,4.52103413,6.39685672,6.05205348,3.31662383,1.70158783,8.79147404,7.53117901,3.43352059
2023-07-25,3.07574654,3.26156606,0.05335007,5.72365795,4.55657276,6.43896973,6.07484813,3.31662383,1.73251622,8.81196108,7.56023295,3.60900501
2023-07-26,3.07574654,3.38695632,0.02589675,5.72365795,4.55657276,6.43896973,6.07484813,3.32670538,1.73251622,8.81196108,7.56023295,3.60900501
2023-07-27,3.02370763,3.38695632,0.02589675,5.90770808,4.62467304,6.57251785,6.12703367,3.32670538,1.83461929,8.8427819,7.56023295,3.61916789
2023-07-28,3.03264612,3.37067838,0.0305944,5.71343581,4.62467304,6.57251785,6.18767739,3.32670538,1.83461929,8.84903537,7.56677244,3.61951618
2023-07-29,3.03264612,3.37067838,0.0305944,5.71343581,4.62467304,6.57251785,6.18767739,3.32670538,1.83461929,8.84903537,7.56677244,3.61951618
2023-07-30,3.03264612,3.37067838,0.0305944,5.71343581,4.62467304,6.57251785,6.18767739,3.32670538,1.83461929,8.84903537,7.56677244,3.61951618
2023-07-31,3.0363253,3.39301665,0.05452292,5.71343581,4.62467304,6.57251785,6.18767739,3.31951224,1.83461929,8.87682254,7.51191155,3.61982634
2023-08-01,3.06289256,3.82443619,0.09998534,5.25748965,4.24289066,6.14528123,5.94401583,3.29433611,2.37222835,8.71777236,7.40546792,4.18663014
2023-08-02,3.06289256,3.905896,0.04900909,5.29629036,4.28079922,6.16768443,5.94401583,3.32043529,2.37222835,8.72772987,7.39406801,4.17233502
2023-08-03,3.06289256,3.905896,0.04900909,5.40976042,4.28047882,6.22229218,5.94401583,3.32043529,2.4200891,8.74677515,7.39406801,4.17219185
2023-08-04,3.06289256,3.80321749,0.09856499,5.42814778,4.28047882,6.22210089,5.94401583,3.32043529,2.4200891,8.74677515,7.43309836,4.17089889
2023-08-05,3.06289256,3.80321749,0.09856499,5.42814778,4.28047882,6.22210089,5.94401583,3.32043529,2.4200891,8.74677515,7.43309836,4.17089889
2023-08-06,3.06289256,3.80321749,0.09856499,5.42814778,4.28047882,6.22210089,5.94401583,3.32043529,2.4200891,8.74677515,7.43309836,4.17089889
2023-08-07,3.14303552,3.78318096,0.09856499,5.72156586,4.28047882,6.34603647,5.94401583,3.40791541,2.4200891,8.74855792,7.43053814,4.17089889
2023-08-08,3.17065837,3.87488657,0.09856499,5.79867699,4.33277145,6.20859005,6.01879335,3.37166709,2.45310671,8.79765103,7.5043307,4.17089889
2023-08-09,3.30000411,3.84674069,-0.15840847,5.72285103,4.39299639,6.37541362,6.11721424,3.40315644,2.45310671,8.81565993,7.5043307,4.17089889
2023-08-10,3.30000411,3.81451028,-0.15840847,5.87485123,4.42229714,6.44352199,6.03285348,3.33787564,2.5979846,8.89913023,7.51756213,3.51824506
2023-08-11,4.18910246,4.03670523,-0.13707558,5.85607322,4.42297812,6.43001567,6.00366894,3.33787564,2.59200326,8.89913023,7.51756213,3.77718623
2023-08-12,4.18910246,4.03670523,-0.13707558,5.85607322,4.42297812,6.43001567,6.00366894,3.33787564,2.59200326,8.89913023,7.51756213,3.77718623
2023-08-13,4.18910246,4.03670523,-0.13707558,5.85607322,4.42297812,6.43001567,6.00366894,3.33787564,2.59200326,8.89913023,7.51756213,3.77718623
2023-08-14,4.20745128,3.94164016,-0.13707558,5.78664768,4.42297812,6.43001567,6.00366894,3.36279266,2.59200326,8.98038006,7.33763606,3.61377496
2023-08-15,4.25381774,3.81598658,-0.13707558,5.85039925,4.45980414,6.43001567,6.03696762,3.36279266,2.6261022,9.2470232,7.40537524,3.86508873
